part_id,part_name,part_path,part_type,image,id,chapter
2752688,65QK Turbocharger ( - 000379),0400 Engine 6068HTJ87 6068HTJ87 > ST818296 - 65QK Turbocharger ( - 000379),STANDARD,18022_2752688.png,440510,0400 Engine 6068HTJ87 6068HTJ87
