part_id,part_name,part_path,part_type,image,id,chapter
11830802,652Y Turbocharger,0400B Engine 6068HXU08-DZ118390-ETN227922 6068HXU08 > ST880378 - 652Y Turbocharger,STANDARD,19421_11830802.png,571168,0400B Engine 6068HXU08-DZ118390-ETN227922 6068HXU08
