part_id,part_name,part_path,part_type,image,id,chapter
4180153,65TE Turbocharger,0400B Engine 6068HDW79-RE536781-ETN143948 6068HDW79 > ST21625 - 65TE Turbocharger,STANDARD,18633_4180153.png,1751933,0400B Engine 6068HDW79-RE536781-ETN143948 6068HDW79
