part_id,part_name,part_path,part_type,image,id,chapter
7867130,653F Turbocharger (287323 - ),0400B Engine 6068HT122-DZ102159 6068HT122 > ST881360 - 653F Turbocharger (287323 - ),STANDARD,17944_7867130.png,440510,0400B Engine 6068HT122-DZ102159 6068HT122
