part_id,part_name,part_path,part_type,image,id,chapter
14475117,65S9 Turbocharger ( - 717777),0400B Engine 6068HT109-RE563674 6068HT109 > ST972124 - 65S9 Turbocharger ( - 717777),STANDARD,175064_14475117.png,440510,0400B Engine 6068HT109-RE563674 6068HT109
