part_id,part_name,part_path,part_type,image,id,chapter
7235897,653F Turbocharger (287323 - ),0400B Engine 6068HT121- DZ102142-ETN134367 6068HT121 > ST881360 - 653F Turbocharger (287323 - ),STANDARD,17942_7235897.png,440510,0400B Engine 6068HT121- DZ102142-ETN134367 6068HT121
