part_id,part_name,part_path,part_type,image,id,chapter
162819,65TE Turbocharger,0400D Engine 6068HDW79-RE554441 6068HDW79 > ST21625 - 65TE Turbocharger,STANDARD,18634_162819.png,1751933,0400D Engine 6068HDW79-RE554441 6068HDW79
