part_id,part_name,part_path,part_type,image,id,chapter
893100,65TE Turbocharger,870 Engine 6068HT087-RE551769-ETN82186 > ST21625 - 65TE Turbocharger,STANDARD,18096_893100.png,1751933,870 Engine 6068HT087-RE551769-ETN82186
