part_id,part_name,part_path,part_type,image,id,chapter
1541442,Rear Frame Covers and Shields,1740 Frame Installation 1010DT3 > ST534176 - Rear Frame Covers and Shields,STANDARD,17304_1541442.png,1348566,1740 Frame Installation 1010DT3
