part_id,part_name,part_path,part_type,image,id,chapter
15103312,65TE Turbocharger ( - 725249),0400B Engine 6068HBZ06-DZ109561 6068HBZ06 > ST960282 - 65TE Turbocharger ( - 725249),STANDARD,174074_15103312.png,1751933,0400B Engine 6068HBZ06-DZ109561 6068HBZ06
