part_id,part_name,part_path,part_type,image,id,chapter
514011,65TE Turbocharger ( - 736851),0400B Engine 6068HT062-RE559032 6068HT062 > ST3059 - 65TE Turbocharger ( - 736851),STANDARD,17890_514011.png,1751933,0400B Engine 6068HT062-RE559032 6068HT062
