part_id,part_name,part_path,part_type,image,id,chapter
2249328,653F Turbocharger (717778 - ),0400 Engine 6068HT109-RE563674 6068HT109 > ST972121 - 653F Turbocharger (717778 - ),STANDARD,17929_2249328.png,440510,0400 Engine 6068HT109-RE563674 6068HT109
