part_id,part_name,part_path,part_type,image,id,chapter
4440139,65S9 Turbocharger ( - 000159),0400A Engine 6068HT122-DZ102159 6068HT122 > ST880768 - 65S9 Turbocharger ( - 000159),STANDARD,173706_4440139.png,440510,0400A Engine 6068HT122-DZ102159 6068HT122
