part_id,part_name,part_path,part_type,image,id,chapter
6246469,65TE Turbocharger,0400C Engine 6068HT062-RE549584 - RE554435 6068HT062 > ST21625 - 65TE Turbocharger,STANDARD,17888_6246469.png,1751933,0400C Engine 6068HT062-RE549584 - RE554435 6068HT062
