part_id,part_name,part_path,part_type,image,id,chapter
2467520,65ND Turbocharger,650 Turbocharger 6068HF485 > ST133973 - 65ND Turbocharger,STANDARD,2171_2467520.png,440510,650 Turbocharger 6068HF485
